Activity,Quantity,CaseID,Timestamp
proxy,0,"XWTAZ6AQEZS2FK26WWED3F2S554YPHPY2OK3JHVOWA46FQRZ2BVD4ZYVVM","2022-01-19 21:55:38.000"
proxy,0,"N5SXMXHHLIY3UWT4E2K7254CXKCRC43OVROEXXEF5V5BDALNI2BM6JN4YA","2022-01-19 21:55:42.000"
proxy,0,"MTFBCHYRRKYEUNVNL66UW2TUIGI47U4G6HMQE2HP4BFZQOKFVBN5WPJUKQ","2022-01-19 21:55:51.000"
proxy,0,"LTM2Q2X24LN6AYFCCNG4XJ7YK3P4QKGBQGPUHOE3QVJJQAV6CBJ7CA5GJQ","2022-01-19 21:55:55.000"
proxy,0,"DWSJKDXYKYZ4C4Q6R5A7W46UXDOSMSV2FNBK7G3NSSYYXE63UZOQFIRBEI","2022-01-19 21:55:55.000"
proxy,0,"2TUTYDUJ6C7MET5BEZ7R7RXCHM4CYZU2ZHH7DDWXDKBGMINJT7NLH5AZK4","2022-01-19 21:56:09.000"
proxy,0,"CUT3VW4NNTNF7D5R7CO2SF6GNILWQF4FWMBOWLM3P7YMR5DHFBI7WNGB3I","2022-01-19 21:56:22.000"
proxy,0,"6IPIT7DWEA6RCHSZVBPB37LLB36KMRE4VDLH6ZQICRHNGDHP4WDF2LLEI4","2022-01-19 21:56:26.000"
proxy,0,"OXLEQ4LJBTKEXLUCJDAVB6GJXSLDLZ3LCQ5PAKVXB36BWDRBOHF3NEKEV4","2022-01-19 21:56:26.000"
proxy,0,"HLUQQUIEIECHZLZ6YYKLUIWWETCUDYCQU5YL4J4VDZCGVDRZN5QOVQQQ6Y","2022-01-19 21:56:35.000"
proxy,0,"QZG3AIYI33OBQIILH6TVTEIM7PXHFDW4BKM5UNMDPEOAWG4VQ36J33PKDE","2022-01-19 21:56:44.000"
proxy,0,"6BE7Z2FG2V3TR3SGRXA2Y5A3SG4YZZ5ZDBKGCOFWPA4U7HHQ2EJSNXZL6E","2022-01-19 21:56:48.000"
proxy,0,"UO723BNU2DHN7UMEBKZF7ZTEVELWPLJBF6FPSHQ3TMNIRTUDCVFYRB5PUU","2022-01-19 21:56:52.000"
proxy,0,"2CENLBSAPEJDXDEV3QQGNBYI4LHF2VZZBH3Y5NUKESZIHIC2CCTCC6THXA","2022-01-19 21:57:01.000"
proxy,0,"QZG3AIYI33OBQIILH6TVTEIM7PXHFDW4BKM5UNMDPEOAWG4VQ36J33PKDE","2022-01-19 21:57:06.000"
proxy,0,"EWJYJ3KILOI5TJXTMHRN2E2ZXHCXZTMEQ4UFM6WU4SWU2J6XI53I5ECJJ4","2022-01-19 21:57:10.000"
proxy,0,"6IPIT7DWEA6RCHSZVBPB37LLB36KMRE4VDLH6ZQICRHNGDHP4WDF2LLEI4","2022-01-19 21:57:10.000"
proxy,0,"LTM2Q2X24LN6AYFCCNG4XJ7YK3P4QKGBQGPUHOE3QVJJQAV6CBJ7CA5GJQ","2022-01-19 21:57:27.000"
proxy,0,"6BE7Z2FG2V3TR3SGRXA2Y5A3SG4YZZ5ZDBKGCOFWPA4U7HHQ2EJSNXZL6E","2022-01-19 21:57:32.000"
proxy,0,"QZG3AIYI33OBQIILH6TVTEIM7PXHFDW4BKM5UNMDPEOAWG4VQ36J33PKDE","2022-01-19 21:57:32.000"
proxy,0,"GU7NYB3QYO32SN65V57QU6TYM5YI6Y3NHBMJZLXBVTFGVAOODVTSCZPLJA","2022-01-19 21:57:36.000"
